Symbol,Name,Country,IPO,Sector,Industry
MS^I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),United States,,,
MS^K,Morgan Stanley Depositary Shares each representing 1/1000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock  Series K,United States,,,
MS^L,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.875% Non-Cumulative Preferred Stock Series L,United States,,,
MS^O,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.250% Non-Cumulative Preferred Stock Series O,United States,,,
MSA,MSA Safety Incorporated Common Stock,United States,,Miscellaneous,Diversified Manufacture
MSB,Mesabi Trust Common Stock,United States,,Basic Industries,Steel/Iron Ore
MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,,2018.0,Consumer Services,Hotels/Resorts
MSCI,MSCI Inc Common Stock,United States,,Technology,Advertising
MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,United States,1993.0,Finance,Trusts Except Educational Religious and Charitable
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,,2020.0,Consumer Services,Movies/Entertainment
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),United States,2015.0,Consumer Services,Hotels/Resorts
MSI,Motorola Solutions Inc. Common Stock,United States,,Technology,Radio And Television Broadcasting And Communications Equipment
MSM,MSC Industrial Direct Company Inc. Common Stock,United States,1995.0,Capital Goods,Industrial Machinery/Components
MSP,Datto Holding Corp. Common Stock,United States,2020.0,Technology,Computer Software: Prepackaged Software
MT,Arcelor Mittal NY Registry Shares NEW,Luxembourg,,Basic Industries,Steel/Iron Ore
MTAL,Metals Acquisition Corp Class A Ordinary Shares,,2021.0,,
MTB,M&T Bank Corporation Common Stock,United States,,Finance,Major Banks
MTCN,ArcelorMittal 5.50% Mandatorily Convertible Subordinated Notes due 2023,Luxembourg,2020.0,Basic Industries,Steel/Iron Ore
MTD,Mettler-Toledo International Inc. Common Stock,Switzerland,1997.0,Health Care,Medical Specialities
MTDR,Matador Resources Company Common Stock,United States,2012.0,Energy,Oil & Gas Production
MTG,MGIC Investment Corporation Common Stock,United States,1991.0,Finance,Property-Casualty Insurers
MTH,Meritage Homes Corporation Common Stock,United States,,Capital Goods,Homebuilding
MTL,Mechel PAO American Depositary Shares (Each rep. 1 common shares),Russia,2004.0,Basic Industries,Steel/Iron Ore
MTL^,Mechel PAO American Depositary Shares (each representing one-half of a Preferred Share),Russia,,,
MTN,Vail Resorts Inc. Common Stock,United States,1997.0,Consumer Services,Movies/Entertainment
MTOR,Meritor Inc. Common Stock,United States,,Capital Goods,Auto Parts:O.E.M.
MTR,Mesa Royalty Trust Common Stock,United States,,Energy,Oil & Gas Production
MTRN,Materion Corporation,United States,,,
MTW,Manitowoc Company Inc. (The) Common Stock,United States,,Capital Goods,Construction/Ag Equipment/Trucks
MTX,Minerals Technologies Inc. Common Stock,United States,1992.0,Basic Industries,Major Chemicals
MTZ,MasTec Inc. Common Stock,United States,,Basic Industries,Water Supply
MUA,Blackrock MuniAssets Fund Inc Common Stock,United States,1993.0,Finance,Trusts Except Educational Religious and Charitable
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,United States,1998.0,Finance,Finance Companies
MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,United States,,Finance,Trusts Except Educational Religious and Charitable
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Japan,,Finance,Commercial Banks
MUI,BlackRock Municipal Income Fund Inc. Common Stock,United States,2003.0,Finance,Trusts Except Educational Religious and Charitable
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,United States,1998.0,Finance,Trusts Except Educational Religious and Charitable
MUR,Murphy Oil Corporation Common Stock,United States,,Energy,Oil & Gas Production
MUSA,Murphy USA Inc. Common Stock,United States,2013.0,Public Utilities,Natural Gas Distribution
MUX,McEwen Mining Inc. Common Stock,Canada,,Basic Industries,Precious Metals
MVF,Blackrock MuniVest Fund Inc. Common Stock,United States,,Finance,Finance/Investors Services
MVO,MV Oil Trust Units of Beneficial Interests,United States,2007.0,Energy,Oil & Gas Production
MVT,Blackrock MuniVest Fund II Inc.  Common Stock,United States,1993.0,Finance,Trusts Except Educational Religious and Charitable
